2022-11-15-5:29:45.401,0,-0.02,6.96,8.66,0.93,25.62,7.73,2.60,7.81,2.35
2022-11-15-5:29:55.415,0,0.01,6.94,8.63,0.93,25.62,7.36,2.19,7.68,2.04
2022-11-15-5:30:5.427,0,0.01,6.94,8.63,0.91,25.60,7.72,2.53,7.80,2.31
2022-11-15-5:30:15.501,0,0.06,6.99,8.70,1.04,25.68,7.85,2.64,7.83,2.39
2022-11-15-5:30:25.452,0,-0.02,6.94,8.63,0.96,25.59,7.76,2.52,7.82,2.34
2022-11-15-5:30:35.466,0,0.03,6.96,8.70,0.98,25.66,7.77,2.61,8.00,2.42
2022-11-15-5:30:45.478,0,0.01,6.99,8.73,0.98,25.63,7.75,2.55,7.84,2.33
2022-11-15-5:30:55.490,0,0.01,6.94,8.66,0.88,25.51,7.73,2.52,7.96,2.28
2022-11-15-5:31:5.503,0,0.01,6.94,8.68,0.91,25.64,7.80,2.58,7.82,2.31
2022-11-15-5:31:15.515,0,-0.02,6.96,8.70,0.91,25.64,7.71,2.63,7.97,2.34
2022-11-15-5:31:25.529,0,0.01,6.96,8.68,0.98,25.53,7.35,2.19,7.54,2.00
2022-11-15-5:31:35.541,0,0.01,6.96,8.68,1.01,25.59,7.71,2.50,7.81,2.23
2022-11-15-5:31:45.553,0,0.01,6.99,8.68,1.01,25.55,7.82,2.59,7.83,2.28
2022-11-15-5:31:55.566,0,0.01,6.99,8.68,0.98,25.55,7.71,2.46,7.77,2.28
2022-11-15-5:32:5.580,0,0.03,7.01,8.68,1.04,25.63,7.80,2.62,7.81,2.40
2022-11-15-5:32:15.594,0,-0.02,6.99,8.68,0.98,25.59,7.78,2.54,7.96,2.27
2022-11-15-5:32:25.603,0,0.03,6.99,8.70,0.98,25.57,7.71,2.53,7.84,2.29
2022-11-15-5:32:35.616,0,0.01,6.99,8.73,1.06,25.62,7.63,2.46,7.96,2.34
2022-11-15-5:32:45.630,0,0.03,6.99,8.70,1.01,25.59,7.83,2.55,7.82,2.37
2022-11-15-5:32:55.643,0,-0.02,7.01,8.56,0.75,25.21,7.58,2.17,7.67,2.01
2022-11-15-5:33:5.654,0,0.01,7.01,8.73,0.98,25.59,7.84,2.64,7.82,2.34
2022-11-15-5:33:15.744,0,0.03,7.01,8.75,1.01,25.65,7.74,2.57,7.80,2.32
2022-11-15-5:33:25.682,0,0.01,7.04,8.75,1.01,25.62,7.92,2.60,7.83,2.34
2022-11-15-5:33:35.692,0,0.06,7.08,8.73,0.98,25.62,7.79,2.53,7.96,2.36
2022-11-15-5:33:45.704,0,0.01,7.01,8.77,0.98,25.61,7.85,2.66,7.83,2.45
2022-11-15-5:33:55.722,0,0.01,7.04,8.73,0.98,25.61,7.78,2.58,7.81,2.29
2022-11-15-5:34:5.729,0,0.03,7.06,8.77,0.96,25.67,7.93,2.67,7.83,2.31
2022-11-15-5:34:15.751,0,0.01,7.06,8.73,1.04,25.57,7.83,2.53,7.99,2.39
2022-11-15-5:34:25.756,0,-0.02,7.04,8.73,1.01,25.13,7.50,2.15,7.54,2.05
2022-11-15-5:34:35.769,0,0.03,7.06,8.77,1.04,25.60,7.75,2.56,7.97,2.15
2022-11-15-5:34:45.781,0,0.03,7.06,8.77,1.06,25.57,7.88,2.59,7.83,2.35
2022-11-15-5:34:55.795,0,0.01,7.06,8.75,1.04,25.58,7.82,2.63,7.83,2.38
2022-11-15-5:35:5.807,0,0.03,7.08,8.80,1.04,25.62,7.86,2.58,7.82,2.42
2022-11-15-5:35:15.932,0,0.01,7.06,8.77,0.96,25.61,7.75,2.54,7.94,2.29
2022-11-15-5:35:25.833,0,0.03,7.06,8.77,1.09,25.63,7.92,2.56,7.84,2.33
2022-11-15-5:35:35.846,0,0.03,7.08,8.77,1.04,25.62,7.88,2.67,7.83,2.40
2022-11-15-5:35:45.859,0,0.01,7.08,8.77,1.04,25.57,7.84,2.63,7.81,2.36
2022-11-15-5:35:55.872,0,-0.26,6.92,8.59,0.83,25.18,7.56,2.05,7.93,2.43
2022-11-15-5:36:5.884,0,0.03,7.08,8.80,1.06,25.61,7.88,2.64,7.82,2.41
2022-11-15-5:36:15.938,0,0.01,7.08,8.77,1.04,25.63,7.88,2.63,7.84,2.36
2022-11-15-5:36:25.910,0,0.03,7.11,8.77,1.09,25.54,7.83,2.61,7.82,2.30
2022-11-15-5:36:35.923,0,0.03,7.08,8.75,0.98,25.61,7.85,2.49,7.98,2.34
2022-11-15-5:36:45.937,0,0.01,7.11,8.75,0.98,25.52,7.92,2.56,7.82,2.32
2022-11-15-5:36:55.947,0,0.03,7.08,8.80,1.04,25.59,7.83,2.54,7.84,2.33
2022-11-15-5:37:5.963,0,0.01,7.06,8.77,1.09,25.49,7.89,2.45,7.82,2.28
2022-11-15-5:37:15.974,0,0.03,7.11,8.77,0.96,25.58,7.84,2.50,7.81,2.28
2022-11-15-5:37:25.986,0,-0.23,6.94,8.56,0.77,25.08,7.55,2.58,7.81,2.39
2022-11-15-5:37:36.0,0,0.03,7.13,8.80,1.09,25.62,7.88,2.52,7.85,2.43
2022-11-15-5:37:46.11,0,0.03,7.13,8.80,1.09,25.49,7.91,2.56,7.82,2.37
2022-11-15-5:37:56.24,0,0.03,7.13,8.80,1.09,25.62,7.92,2.58,7.83,2.33
2022-11-15-5:38:6.43,0,0.06,7.16,8.82,1.06,25.54,7.97,2.61,7.83,2.33
2022-11-15-5:38:16.122,0,0.03,7.13,8.82,1.11,25.58,7.93,2.66,7.83,2.32
2022-11-15-5:38:26.62,0,0.03,7.16,8.82,1.09,25.55,7.94,2.66,7.84,2.37
2022-11-15-5:38:36.83,0,0.03,7.16,8.82,1.06,25.60,7.97,2.46,7.81,2.33
2022-11-15-5:38:46.88,0,0.03,7.11,8.82,1.09,25.64,7.89,2.55,7.84,2.42
2022-11-15-5:38:56.101,0,-0.21,6.96,8.66,0.85,25.26,7.71,2.63,7.84,2.37
2022-11-15-5:39:6.114,0,0.03,7.20,8.82,1.11,25.64,7.98,2.63,7.84,2.41
2022-11-15-5:39:16.125,0,0.03,7.16,8.82,1.09,25.56,7.92,2.63,7.99,2.40
2022-11-15-5:39:26.138,0,0.03,7.13,8.82,1.11,25.56,7.99,2.68,7.84,2.36
2022-11-15-5:39:36.151,0,0.03,7.20,8.85,1.14,25.63,7.93,2.70,8.02,2.47
2022-11-15-5:39:46.165,0,0.01,7.18,8.85,1.11,25.59,8.00,2.58,7.86,2.51
2022-11-15-5:39:56.176,0,0.06,7.23,8.82,1.14,25.57,7.97,2.67,7.99,2.41
2022-11-15-5:40:6.193,0,0.01,7.18,8.85,1.09,25.58,7.94,2.56,7.84,2.43
2022-11-15-5:40:16.298,0,0.03,7.20,8.85,1.09,25.63,8.00,2.60,8.03,2.38
2022-11-15-5:40:26.212,0,-0.21,7.01,8.68,0.88,25.27,7.60,1.96,7.99,2.22
2022-11-15-5:40:36.228,0,0.03,7.28,8.85,1.11,25.56,7.97,2.60,7.86,2.42
2022-11-15-5:40:46.238,0,0.03,7.23,8.85,1.17,25.74,8.03,2.63,7.88,2.45
2022-11-15-5:40:56.250,0,0.03,7.20,8.85,1.11,25.63,7.94,2.61,8.00,2.43
2022-11-15-5:41:6.263,0,0.03,7.23,8.85,1.11,25.53,7.96,2.65,7.89,2.40
2022-11-15-5:41:16.312,0,0.03,7.20,8.85,1.14,25.56,7.96,2.54,7.88,2.37
2022-11-15-5:41:26.292,0,0.03,7.23,8.85,1.11,25.54,8.01,2.66,7.85,2.42
2022-11-15-5:41:36.304,0,0.03,7.25,8.85,1.17,25.64,8.01,2.63,8.01,2.42
2022-11-15-5:41:46.316,0,0.06,7.28,8.87,1.17,25.62,8.05,2.64,7.88,2.45
2022-11-15-5:41:56.330,0,-0.18,7.04,8.70,0.83,25.33,7.47,2.43,7.85,2.15
2022-11-15-5:42:6.342,0,0.03,7.28,8.85,1.11,25.63,8.07,2.68,7.89,2.47
2022-11-15-5:42:16.397,0,0.06,7.28,8.87,1.17,25.67,8.02,2.80,8.00,2.46
2022-11-15-5:42:26.365,0,0.03,7.23,8.85,1.14,25.53,8.05,2.65,7.86,2.39
2022-11-15-5:42:36.377,0,0.06,7.28,8.87,1.17,25.63,7.99,2.66,7.99,2.43
2022-11-15-5:42:46.393,0,0.06,7.28,8.87,1.11,25.64,8.09,2.71,7.87,2.39
2022-11-15-5:42:56.404,0,0.06,7.28,8.87,1.17,25.57,8.04,2.64,8.01,2.42
2022-11-15-5:43:6.418,0,0.03,7.25,8.85,1.09,25.55,8.03,2.61,7.86,2.41
2022-11-15-5:43:16.501,0,0.06,7.32,8.92,1.17,25.64,8.02,2.72,7.94,2.51
2022-11-15-5:43:26.441,0,-0.23,7.06,8.73,0.88,25.12,7.67,1.97,7.93,2.48
2022-11-15-5:43:36.454,0,0.06,7.28,8.87,1.17,25.62,8.01,2.71,7.91,2.43
2022-11-15-5:43:46.467,0,0.01,7.30,8.89,1.14,25.65,8.04,2.70,7.91,2.46
2022-11-15-5:43:56.479,0,0.06,7.30,8.89,1.19,25.60,8.02,2.68,8.05,2.47
2022-11-15-5:44:6.491,0,0.09,7.30,8.89,1.17,25.65,8.09,2.73,7.93,2.51
2022-11-15-5:44:16.508,0,0.03,7.30,8.87,1.17,25.60,8.05,2.73,8.04,2.47
2022-11-15-5:44:26.519,0,0.06,7.28,8.89,1.11,25.46,8.04,2.63,7.85,2.40
2022-11-15-5:44:36.531,0,0.06,7.30,8.87,1.17,25.53,8.04,2.70,7.87,2.44
2022-11-15-5:44:46.543,0,0.03,7.28,8.87,1.11,25.58,8.09,2.63,7.87,2.46
2022-11-15-5:44:56.557,0,-0.18,7.11,8.68,0.83,25.27,7.50,2.33,7.95,2.12
2022-11-15-5:45:6.573,0,0.03,7.30,8.89,1.17,25.46,8.02,2.59,7.89,2.39
2022-11-15-5:45:16.691,0,0.03,7.30,8.89,1.19,25.55,8.03,2.59,7.90,2.38
2022-11-15-5:45:26.594,0,0.06,7.30,8.92,1.19,25.62,8.10,2.62,7.90,2.46
2022-11-15-5:45:36.611,0,0.06,7.32,8.92,1.19,25.56,8.04,2.71,8.05,2.50
2022-11-15-5:45:46.621,0,0.06,7.32,8.89,1.17,25.60,8.08,2.63,7.94,2.49
2022-11-15-5:45:56.634,0,0.06,7.30,8.92,1.22,25.63,8.06,2.70,8.07,2.51
2022-11-15-5:46:6.643,0,0.03,7.32,8.94,1.17,25.67,8.08,2.65,7.93,2.51
2022-11-15-5:46:16.773,0,0.06,7.32,8.89,1.19,25.63,8.06,2.71,7.94,2.54
2022-11-15-5:46:26.670,0,-0.21,7.08,8.77,0.96,25.15,7.79,2.10,7.89,2.43
2022-11-15-5:46:36.682,0,0.03,7.32,8.94,1.14,25.50,8.01,2.63,7.85,2.37
2022-11-15-5:46:46.694,0,0.06,7.32,8.92,1.22,25.53,8.08,2.65,7.93,2.48
2022-11-15-5:46:56.706,0,0.09,7.32,8.92,1.19,25.66,8.06,2.73,8.09,2.49
2022-11-15-5:47:6.719,0,0.06,7.32,8.96,1.25,25.64,8.06,2.72,7.89,2.50
2022-11-15-5:47:16.734,0,0.09,7.32,8.92,1.19,25.56,8.08,2.73,7.94,2.47
2022-11-15-5:47:26.747,0,0.06,7.32,8.94,1.19,25.56,8.07,2.69,7.90,2.45
2022-11-15-5:47:36.758,0,0.06,7.35,8.94,1.19,25.53,8.02,2.69,7.91,2.41
2022-11-15-5:47:46.771,0,0.06,7.32,8.92,1.19,25.60,8.04,2.61,7.90,2.48
2022-11-15-5:47:56.786,0,-0.18,7.20,8.82,1.01,25.21,8.00,2.77,8.06,2.55
2022-11-15-5:48:6.796,0,0.06,7.35,8.94,1.19,25.55,8.13,2.68,8.06,2.48
2022-11-15-5:48:16.884,0,0.06,7.32,8.96,1.19,25.62,8.08,2.69,8.10,2.58
2022-11-15-5:48:26.820,0,0.03,7.35,8.94,1.19,25.55,8.08,2.67,7.92,2.44
2022-11-15-5:48:36.832,0,0.06,7.35,8.96,1.19,25.60,8.10,2.69,8.10,2.51
2022-11-15-5:48:46.845,0,0.06,7.37,8.96,1.22,25.62,8.11,2.67,7.96,2.50
2022-11-15-5:48:56.858,0,0.03,7.35,8.94,1.19,25.54,8.06,2.56,7.92,2.45
2022-11-15-5:49:6.871,0,0.09,7.37,8.96,1.22,25.63,8.12,2.71,7.94,2.52
2022-11-15-5:49:16.969,0,0.03,7.37,8.96,1.14,25.58,8.10,2.75,8.05,2.45
2022-11-15-5:49:26.896,0,-0.15,7.23,8.82,1.06,25.16,7.84,2.14,7.72,2.55
2022-11-15-5:49:36.906,0,0.06,7.35,8.96,1.22,25.53,8.08,2.66,8.05,2.46
2022-11-15-5:49:46.920,0,0.06,7.35,8.99,1.22,25.47,8.11,2.69,7.97,2.48
2022-11-15-5:49:56.932,0,0.06,7.35,8.96,1.19,25.46,8.02,2.68,7.88,2.45
2022-11-15-5:50:6.946,0,0.03,7.37,8.96,1.25,25.46,8.09,2.70,7.90,2.40
2022-11-15-5:50:17.68,0,0.03,7.37,8.94,1.17,25.40,8.08,2.61,7.89,2.47
2022-11-15-5:50:26.970,0,0.06,7.35,8.96,1.22,25.49,8.08,2.58,7.90,2.44
2022-11-15-5:50:36.983,0,0.06,7.35,8.96,1.17,25.53,8.08,2.71,7.85,2.47
2022-11-15-5:50:46.997,0,0.03,7.40,8.99,1.25,25.56,8.13,2.70,7.92,2.48
2022-11-15-5:50:57.9,0,-0.18,7.23,8.85,1.06,25.22,7.85,2.15,8.05,2.52
2022-11-15-5:51:7.21,0,0.09,7.35,9.01,1.19,25.54,8.10,2.62,7.91,2.44
2022-11-15-5:51:17.79,0,0.06,7.40,9.01,1.22,25.52,8.09,2.68,8.10,2.45
2022-11-15-5:51:27.48,0,0.06,7.40,8.96,1.22,25.47,8.10,2.55,7.94,2.45
2022-11-15-5:51:37.61,0,0.06,7.42,9.01,1.25,25.62,8.10,2.71,8.07,2.47
2022-11-15-5:51:47.169,0,0.09,7.40,9.01,1.25,25.55,8.10,2.63,7.92,2.51
2022-11-15-5:51:57.112,0,0.06,7.40,8.99,1.22,25.57,8.13,2.77,8.06,2.48
2022-11-15-5:52:7.99,0,0.06,7.42,9.06,1.27,25.51,8.16,2.68,7.96,2.51
2022-11-15-5:52:17.165,0,0.09,7.40,9.03,1.25,25.59,8.13,2.75,7.97,2.51
2022-11-15-5:52:27.217,0,-0.18,7.23,8.82,0.98,25.16,7.85,2.30,8.08,2.60
2022-11-15-5:52:37.150,0,0.09,7.44,9.03,1.27,25.57,8.13,2.71,7.96,2.40
2022-11-15-5:52:47.148,0,0.09,7.42,9.03,1.22,25.56,8.17,2.71,7.99,2.50
2022-11-15-5:52:57.161,0,0.06,7.40,9.01,1.22,25.45,8.11,2.65,8.10,2.46
2022-11-15-5:53:7.257,0,0.03,7.44,8.99,1.22,25.45,8.05,2.63,7.94,2.42
2022-11-15-5:53:17.264,0,0.06,7.42,8.99,1.22,25.48,8.06,2.64,7.99,2.47
2022-11-15-5:53:27.199,0,0.06,7.42,9.01,1.25,25.49,8.06,2.69,7.97,2.46
2022-11-15-5:53:37.261,0,0.06,7.44,9.03,1.22,25.49,8.07,2.71,7.95,2.45
2022-11-15-5:53:47.224,0,0.06,7.40,9.01,1.25,25.57,8.15,2.73,7.94,2.44
2022-11-15-5:53:57.237,0,-0.18,7.28,8.87,1.06,25.05,7.83,2.31,8.19,2.54
2022-11-15-5:54:7.265,0,0.06,7.42,9.03,1.25,25.40,8.14,2.71,7.94,2.44
2022-11-15-5:54:17.274,0,0.09,7.42,9.03,1.25,25.53,8.12,2.72,7.96,2.40
2022-11-15-5:54:27.275,0,0.09,7.44,9.01,1.25,25.49,8.16,2.72,7.98,2.46
2022-11-15-5:54:37.372,0,0.09,7.47,9.06,1.22,25.55,8.12,2.78,7.94,2.54
2022-11-15-5:54:47.406,0,0.06,7.47,9.03,1.25,25.54,8.14,2.71,7.95,2.42
2022-11-15-5:54:57.338,0,0.06,7.42,9.03,1.22,25.45,8.12,2.70,8.09,2.48
2022-11-15-5:55:7.374,0,0.06,7.47,9.08,1.27,25.53,8.12,2.64,7.96,2.45
2022-11-15-5:55:17.454,0,0.03,7.44,9.08,1.25,25.48,8.10,2.74,7.96,2.45
2022-11-15-5:55:27.352,0,-0.13,7.28,8.87,1.11,25.10,8.12,2.81,8.09,2.50
2022-11-15-5:55:37.364,0,0.09,7.47,9.06,1.27,25.54,8.12,2.74,8.03,2.54
2022-11-15-5:55:47.416,0,0.09,7.47,9.06,1.25,25.55,8.14,2.79,7.99,2.55
2022-11-15-5:55:57.390,0,0.09,7.52,9.08,1.27,25.55,8.11,2.70,8.02,2.48
2022-11-15-5:56:7.402,0,0.09,7.47,9.06,1.25,25.55,8.17,2.71,7.98,2.50
2022-11-15-5:56:17.442,0,0.09,7.49,9.08,1.27,25.62,8.13,2.75,8.01,2.58
2022-11-15-5:56:27.454,0,0.09,7.49,9.10,1.27,25.56,8.14,2.77,8.00,2.44
2022-11-15-5:56:37.488,0,0.06,7.47,9.08,1.22,25.49,8.08,2.65,7.99,2.42
2022-11-15-5:56:47.524,0,0.06,7.47,9.08,1.25,25.39,8.12,2.63,8.01,2.41
2022-11-15-5:56:57.558,0,-0.07,7.35,8.94,1.09,25.37,8.17,2.89,8.10,2.57
2022-11-15-5:57:7.492,0,0.06,7.47,9.06,1.25,25.48,8.15,2.67,7.97,2.44
2022-11-15-5:57:17.490,0,0.09,7.49,9.08,1.25,25.47,8.10,2.73,8.13,2.49
2022-11-15-5:57:27.502,0,0.09,7.52,9.08,1.27,25.51,8.18,2.65,8.02,2.47
2022-11-15-5:57:37.515,0,0.11,7.52,9.10,1.27,25.55,8.15,2.72,8.19,2.56
2022-11-15-5:57:47.530,0,0.09,7.56,9.13,1.27,25.54,8.16,2.70,8.05,2.52
2022-11-15-5:57:57.566,0,0.11,7.54,9.10,1.27,25.49,8.12,2.71,8.08,2.60
2022-11-15-5:58:7.604,0,0.09,7.52,9.13,1.27,25.52,8.12,2.80,8.04,2.49
2022-11-15-5:58:17.628,0,0.11,7.56,9.15,1.30,25.52,8.13,2.71,8.00,2.51
2022-11-15-5:58:27.672,0,-0.13,7.32,8.92,1.11,25.14,7.83,2.66,8.10,2.49
2022-11-15-5:58:37.605,0,0.11,7.54,9.10,1.27,25.45,8.13,2.73,8.14,2.48
2022-11-15-5:58:47.604,0,0.06,7.54,9.10,1.27,25.48,8.18,2.81,8.09,2.51
2022-11-15-5:58:57.620,0,0.11,7.54,9.13,1.27,25.57,8.11,2.81,8.19,2.48
2022-11-15-5:59:7.711,0,-0.07,7.37,8.96,1.17,25.17,8.06,2.52,7.97,2.23
2022-11-15-5:59:17.640,0,0.11,7.54,9.13,1.27,25.53,8.13,2.72,8.15,2.56
2022-11-15-5:59:27.654,0,0.11,7.59,9.13,1.32,25.54,8.16,2.75,8.02,2.49
2022-11-15-5:59:37.715,0,0.09,7.54,9.13,1.30,25.44,8.13,2.71,8.04,2.51
2022-11-15-5:59:47.751,0,0.09,7.54,9.13,1.27,25.44,8.15,2.76,8.01,2.52
2022-11-15-5:59:57.785,0,-0.15,7.32,8.94,1.11,25.09,7.92,2.28,8.12,2.55
2022-11-15-6:0:7.720,0,0.09,7.56,9.10,1.30,25.54,8.16,2.73,8.06,2.54
2022-11-15-6:0:17.814,0,0.09,7.56,9.13,1.30,25.50,8.12,2.77,8.18,2.53
2022-11-15-6:0:27.789,0,-0.10,7.37,8.99,1.17,25.26,8.04,2.48,8.00,2.27
2022-11-15-6:0:37.834,0,0.11,7.56,9.15,1.30,25.53,8.13,2.82,8.27,2.57
2022-11-15-6:0:47.758,0,0.09,7.52,9.15,1.30,25.47,8.17,2.66,8.09,2.52
2022-11-15-6:0:57.793,0,0.11,7.59,9.15,1.27,25.51,8.13,2.72,8.06,2.49
2022-11-15-6:1:7.777,0,0.11,7.56,9.15,1.27,25.48,8.15,2.72,8.06,2.53
2022-11-15-6:1:17.914,0,0.11,7.56,9.18,1.27,25.53,8.14,2.74,8.03,2.46
2022-11-15-6:1:27.803,0,-0.02,7.35,8.94,1.11,24.96,7.97,2.47,7.84,2.28
2022-11-15-6:1:37.814,0,0.09,7.59,9.18,1.27,25.47,8.12,2.68,8.17,2.49
2022-11-15-6:1:47.828,0,0.06,7.59,9.18,1.30,25.45,8.18,2.70,8.12,2.54
2022-11-15-6:1:57.903,0,0.14,7.59,9.15,1.30,25.41,8.13,2.71,8.20,2.44
2022-11-15-6:2:7.939,0,0.11,7.59,9.15,1.30,25.43,8.18,2.78,8.07,2.45
2022-11-15-6:2:17.862,0,0.11,7.61,9.18,1.30,25.49,8.13,2.79,8.27,2.56
2022-11-15-6:2:27.906,0,0.14,7.61,9.18,1.32,25.52,8.23,2.76,8.06,2.57
2022-11-15-6:2:37.944,0,0.11,7.63,9.18,1.30,25.47,8.13,2.76,8.19,2.54
2022-11-15-6:2:47.978,0,0.11,7.63,9.20,1.32,25.54,8.21,2.79,8.09,2.51
2022-11-15-6:2:58.13,0,0.11,7.63,9.18,1.30,25.47,7.83,2.31,7.86,2.35
2022-11-15-6:3:7.947,0,0.11,7.61,9.20,1.30,25.42,8.17,2.68,8.03,2.54
2022-11-15-6:3:17.954,0,0.11,7.63,9.20,1.30,25.57,8.14,2.81,8.25,2.47
2022-11-15-6:3:27.952,0,0.11,7.66,9.20,1.30,25.53,8.18,2.82,8.09,2.67
2022-11-15-6:3:38.52,0,0.11,7.66,9.20,1.32,25.57,8.20,2.83,8.17,2.67
2022-11-15-6:3:47.987,0,0.09,7.61,9.20,1.30,25.54,8.17,2.75,8.11,2.54
2022-11-15-6:3:58.20,0,0.09,7.66,9.20,1.32,25.53,8.14,2.78,8.14,2.56
2022-11-15-6:4:8.65,0,0.14,7.66,9.20,1.32,25.53,8.21,2.74,8.17,2.70
2022-11-15-6:4:18.16,0,0.11,7.63,9.20,1.32,25.49,8.15,2.73,8.22,2.55
2022-11-15-6:4:28.127,0,0.11,7.61,9.20,1.32,25.43,8.03,2.39,7.86,2.20
2022-11-15-6:4:38.60,0,0.11,7.63,9.20,1.30,25.49,8.13,2.71,8.28,2.48
2022-11-15-6:4:48.55,0,0.09,7.61,9.20,1.32,25.45,8.16,2.74,8.14,2.52
2022-11-15-6:4:58.67,0,0.11,7.66,9.20,1.32,25.51,8.13,2.84,8.24,2.57
2022-11-15-6:5:8.166,0,0.17,7.68,9.20,1.30,25.60,8.17,2.83,8.13,2.56
2022-11-15-6:5:18.196,0,0.11,7.66,9.20,1.30,25.45,8.15,2.79,8.29,2.61
2022-11-15-6:5:28.103,0,0.11,7.66,9.20,1.32,25.58,8.20,2.74,8.15,2.48
2022-11-15-6:5:38.180,0,0.11,7.66,9.20,1.32,25.54,8.13,2.73,8.14,2.49
2022-11-15-6:5:48.215,0,0.11,7.68,9.20,1.32,25.47,8.17,2.72,8.18,2.53
2022-11-15-6:5:58.240,0,0.11,7.66,9.20,1.32,25.51,8.13,2.75,7.73,2.20
2022-11-15-6:6:8.173,0,0.11,7.68,9.22,1.32,25.51,8.17,2.83,8.17,2.64
2022-11-15-6:6:18.212,0,0.11,7.68,9.20,1.30,25.52,8.19,2.73,8.29,2.58
2022-11-15-6:6:28.178,0,0.11,7.66,9.22,1.32,25.46,8.19,2.75,8.14,2.57
2022-11-15-6:6:38.280,0,0.11,7.68,9.22,1.32,25.57,8.16,2.83,8.14,2.50
2022-11-15-6:6:48.212,0,0.11,7.68,9.22,1.32,25.45,8.18,2.71,8.12,2.55
2022-11-15-6:6:58.247,0,0.11,7.68,9.22,1.32,25.42,8.13,2.74,8.24,2.56
2022-11-15-6:7:8.283,0,0.11,7.68,9.22,1.32,25.50,8.20,2.78,8.13,2.52
2022-11-15-6:7:18.304,0,0.14,7.68,9.22,1.32,25.57,8.16,2.77,8.18,2.54
2022-11-15-6:7:28.255,0,0.09,7.71,9.22,1.32,25.46,8.18,2.74,8.17,2.12
2022-11-15-6:7:38.286,0,0.14,7.71,9.22,1.32,25.53,8.16,2.78,8.20,2.55
2022-11-15-6:7:48.276,0,0.14,7.71,9.22,1.32,25.49,8.18,2.77,8.17,2.56
2022-11-15-6:7:58.289,0,0.14,7.68,9.22,1.32,25.46,8.13,2.79,8.06,2.60
2022-11-15-6:8:8.394,0,-0.07,7.37,9.15,1.25,25.55,8.21,2.76,8.25,2.67
2022-11-15-6:8:18.313,0,0.14,7.66,9.20,1.32,25.43,8.13,2.69,8.17,2.53
2022-11-15-6:8:28.361,0,0.11,7.68,9.20,1.32,25.40,8.17,2.73,8.03,2.47
2022-11-15-6:8:38.397,0,0.14,7.68,9.22,1.30,25.44,8.14,2.71,8.07,2.39
2022-11-15-6:8:48.431,0,0.09,7.66,9.22,1.32,25.49,8.23,2.79,8.12,2.54
2022-11-15-6:8:58.468,0,0.14,7.68,9.20,1.32,25.48,8.17,2.78,8.36,2.34
2022-11-15-6:9:8.401,0,0.11,7.66,9.20,1.30,25.49,8.20,2.73,8.13,2.49
2022-11-15-6:9:18.388,0,0.14,7.66,9.22,1.32,25.45,8.14,2.76,8.21,2.46
2022-11-15-6:9:28.401,0,0.14,7.68,9.22,1.32,25.54,8.25,2.79,8.15,2.55
2022-11-15-6:9:38.510,0,-0.07,7.49,9.10,1.19,25.70,8.18,2.88,8.27,2.47
2022-11-15-6:9:48.439,0,0.11,7.66,9.20,1.30,25.52,8.23,2.76,8.19,2.52
2022-11-15-6:9:58.475,0,0.14,7.63,9.22,1.30,25.38,8.13,2.66,8.25,2.49
2022-11-15-6:10:8.510,0,0.11,7.63,9.20,1.25,25.44,8.20,2.69,8.18,2.53
2022-11-15-6:10:18.464,0,0.11,7.61,9.20,1.30,25.45,8.13,2.80,8.20,2.53
2022-11-15-6:10:28.580,0,0.14,7.66,9.22,1.27,25.49,8.19,2.77,8.17,2.47
2022-11-15-6:10:38.514,0,0.14,7.56,9.20,1.27,25.47,8.15,2.70,8.22,2.43
2022-11-15-6:10:48.502,0,0.11,7.54,9.18,1.25,25.39,8.16,2.71,8.12,2.41
2022-11-15-6:10:58.584,0,0.17,7.52,9.18,1.25,25.44,8.18,2.71,8.36,2.48
2022-11-15-6:11:8.626,0,-0.10,7.35,8.92,1.11,25.65,8.21,2.76,8.32,2.48
2022-11-15-6:11:18.540,0,0.14,7.52,9.10,1.19,25.44,8.13,2.64,8.23,2.33
2022-11-15-6:11:28.555,0,0.14,7.52,9.13,1.19,25.50,8.17,2.75,8.12,2.40
2022-11-15-6:11:38.624,0,0.14,7.49,9.10,1.19,25.52,8.13,2.66,8.30,2.24
2022-11-15-6:11:48.658,0,0.17,7.47,9.10,1.14,25.51,8.17,2.64,8.17,2.41
2022-11-15-6:11:58.694,0,0.11,7.47,9.08,1.17,25.53,8.13,2.66,8.27,2.36
2022-11-15-6:12:8.625,0,0.11,7.42,9.10,1.11,25.55,8.19,2.69,8.13,2.44
2022-11-15-6:12:18.613,0,0.11,7.42,9.06,1.11,25.51,8.11,2.66,8.20,2.38
2022-11-15-6:12:28.625,0,0.09,7.37,9.06,1.09,25.51,8.15,2.56,8.06,2.38
2022-11-15-6:12:38.640,0,-0.10,7.23,8.85,0.83,25.27,7.84,1.97,8.06,2.17
2022-11-15-6:12:48.664,0,0.14,7.35,9.01,1.06,25.62,8.18,2.62,8.09,2.38
2022-11-15-6:12:58.699,0,0.14,7.32,8.99,0.98,25.51,8.13,2.61,8.12,2.43
2022-11-15-6:13:8.674,0,0.09,7.35,8.99,0.98,25.41,8.17,2.51,8.15,2.33
2022-11-15-6:13:18.688,0,0.17,7.32,8.96,0.88,25.55,8.13,2.50,8.14,2.39
2022-11-15-6:13:28.703,0,0.11,7.30,8.94,0.91,25.40,8.13,2.54,8.13,2.35
